ID,Credit Amount,Is Male,Age in Years,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Defaulted,Graduate School,Is Married,Prior Pay Total,Repay Delay Total
11692,450000,False,33,0,0,0,3000,3000,2000,False,1,True,20710,0
11693,80000,True,41,1,2,0,0,4000,939,False,1,True,84939,3
11694,230000,False,32,0,0,0,0,0,790,False,0,True,3593,0
11695,160000,False,32,0,0,0,390,1560,0,False,0,True,2340,0
11696,20000,False,53,0,0,0,0,0,0,False,0,False,2170,0
11697,200000,False,28,0,0,2,2791,0,376,True,0,True,14238,2
11698,240000,False,35,0,0,0,1473,1473,1473,True,0,True,7755,0
11699,80000,False,39,0,0,0,6734,1817,4817,False,0,False,27137,0
11700,20000,True,53,0,0,0,1500,1060,30,False,0,True,2590,0
11701,120000,False,25,0,0,0,5224,5427,2830,False,1,False,22199,0
11704,330000,True,36,0,0,0,0,0,0,False,1,False,0,0
11707,170000,True,41,0,0,0,0,9871,0,True,1,True,33810,0
11708,150000,False,24,1,2,0,39,6000,3937,False,0,False,41623,3
11710,160000,False,29,1,0,0,17833,2252,9694,False,1,False,58865,1
11711,140000,False,38,0,0,2,2620,0,310,False,0,False,4765,4
11712,150000,True,27,0,0,0,5000,200,52399,False,0,False,66362,0
11714,50000,True,29,0,0,0,2000,1500,1800,True,0,False,8143,4
11715,180000,False,32,1,2,2,1000,0,103,False,1,False,1103,5
11716,60000,True,28,0,0,0,2120,2000,2269,True,1,False,9858,2
11718,120000,True,28,0,0,0,3905,2411,1925,True,0,False,19213,0
11719,20000,True,24,1,0,0,0,0,0,True,1,False,1273,1
11722,500000,False,48,0,0,0,9704,10851,9005,False,1,True,56120,0
11723,460000,True,41,0,0,0,8877,47830,1296,False,1,True,58003,0
11724,160000,True,57,0,0,0,5500,5300,5053,False,0,False,30713,0
11725,20000,True,27,0,0,0,1376,1206,2222,False,0,False,4804,0
11726,300000,True,42,0,0,0,2000,5000,5000,True,0,False,29912,0
11727,40000,True,44,0,0,0,2000,2000,1000,False,0,True,19142,0
11728,130000,False,26,0,0,0,5510,8970,5239,True,0,True,32953,0
11729,120000,False,25,0,0,0,6000,3147,12000,False,1,False,31906,0
11730,20000,False,22,0,0,0,1700,1500,1000,False,0,False,7200,0
11731,200000,False,47,0,0,0,12020,21008,16026,False,1,False,76281,0
11732,20000,True,51,0,0,0,1355,1136,646,False,0,True,5106,0
11733,10000,True,32,0,0,0,1142,2000,758,False,0,False,5213,2
11734,400000,False,28,0,0,0,24030,14062,1824,False,1,False,72323,0
11736,60000,False,23,0,0,0,1679,1388,860,False,0,False,8982,0
11738,50000,True,36,0,0,0,1601,1309,679,False,0,True,5443,0
11741,20000,True,36,0,0,0,0,0,0,True,0,False,0,0
11742,180000,True,26,0,0,0,396,396,396,False,0,True,2376,0
11743,30000,False,23,0,0,0,3000,5000,1000,False,0,False,40000,0
11746,110000,False,37,0,0,0,54300,6600,400,True,1,True,67071,0
11747,180000,True,33,0,0,0,3000,40129,3000,False,1,False,46129,0
11748,80000,False,31,0,0,0,8414,1775,4284,False,1,False,28907,0
11751,50000,False,28,0,0,0,2329,2353,39886,False,0,False,46658,0
11752,130000,False,38,0,0,0,649,0,0,True,1,True,649,0
11753,290000,False,49,0,0,0,2542,1926,1931,False,0,False,12418,0
11754,240000,True,33,0,0,0,7000,5000,6000,False,1,False,37445,0
11755,160000,False,27,1,0,0,0,6204,0,False,0,False,6204,1
11757,30000,True,45,0,0,0,390,780,0,False,0,False,1170,0
11758,60000,False,39,1,0,0,0,0,0,False,0,True,0,1
11759,60000,False,57,0,0,0,2000,2000,2300,False,0,False,12800,0
11760,100000,False,51,0,0,0,4523,4213,3100,False,0,True,28186,0
11761,140000,True,27,1,0,0,0,0,0,False,1,True,0,1
11762,150000,True,35,0,0,0,10050,30000,5000,False,0,True,66288,0
11764,20000,True,33,0,0,0,1500,1300,500,True,0,True,5300,0
11765,240000,False,37,0,0,0,0,0,0,False,0,False,0,0
11766,90000,True,34,0,0,0,4990,176,21665,False,0,False,60768,0
11767,160000,False,69,2,2,0,135,0,0,False,1,True,1930,4
11768,280000,False,33,0,0,0,3700,1735,0,True,0,False,30135,0
11770,130000,True,44,0,0,0,2452,2140,1093,True,0,True,19991,0
11771,500000,False,50,0,0,0,2703,10043,6065,False,0,True,25466,0
11772,120000,True,39,2,0,0,435,1887,435,False,0,True,4062,2
11773,210000,True,30,0,0,0,2200,1005,3208,False,1,False,60393,0
11774,50000,True,46,0,0,0,1800,1430,1000,False,0,True,7230,0
11775,210000,True,36,0,0,0,779,7994,0,False,0,True,10477,0
11776,10000,False,27,1,2,2,1230,0,500,True,0,False,2180,5
11778,150000,True,31,0,0,2,11394,0,13000,False,0,False,64307,2
11779,60000,True,57,0,0,0,1284,1293,644,False,0,False,8387,0
11781,80000,False,30,0,0,0,2100,3000,2000,False,1,False,13100,0
11782,490000,True,36,0,0,0,2711,3384,0,False,1,False,18386,0
11783,450000,True,44,0,0,0,3423,4700,20916,False,1,True,51542,0
11784,20000,False,23,0,0,0,2000,1200,369,False,0,False,3569,0
11786,20000,False,44,0,0,0,390,390,390,False,0,True,21217,0
11787,50000,True,27,0,0,0,1500,1000,0,False,0,False,7056,0
11788,300000,True,51,0,0,0,4387,3472,47371,True,1,True,88882,0
11789,80000,True,27,0,0,0,2003,2019,12241,False,1,False,48617,0
11791,50000,False,41,0,0,0,2550,2227,339,False,0,True,6716,0
11792,500000,True,39,0,0,0,297,9342,3518,False,0,True,44820,0
11793,80000,False,40,0,0,0,3002,6500,15525,False,0,True,25027,0
11794,30000,False,26,1,2,0,0,1442,986,True,0,False,5607,3
11795,10000,True,42,1,2,0,1000,1517,194,True,0,False,11911,3
11797,290000,True,44,0,0,0,619,643,528,True,0,True,3352,0
11798,120000,False,33,0,0,0,5000,5000,5000,False,0,True,26000,0
11799,50000,False,27,0,0,0,10000,1031,4050,False,1,False,19081,0
11800,280000,True,36,0,0,0,0,5240,17273,False,1,True,30687,0
11801,20000,False,24,0,0,0,1805,1400,405,False,1,False,4010,0
11802,20000,False,22,0,0,0,0,1000,1828,False,0,False,7328,0
11803,90000,False,27,2,0,0,1800,2000,1200,True,1,False,10600,4
11804,90000,False,30,2,2,0,0,1798,1426,False,0,True,45385,4
11805,120000,False,35,1,0,0,0,554,4131,False,0,False,8196,1
11806,80000,False,40,0,0,0,1500,1218,311,True,0,True,7380,0
11807,180000,False,68,0,0,0,15000,12000,20000,False,0,True,82000,0
11808,200000,False,32,0,0,0,6914,2343,23834,True,1,False,47340,0
11809,50000,False,55,0,0,0,1200,1147,1222,False,0,True,4257,2
11810,360000,True,30,0,0,0,3540,500,500,False,1,False,5731,0
11811,30000,False,27,0,0,0,1712,1400,442,False,0,True,4445,0
11812,50000,False,24,0,0,0,2000,15412,870,False,0,False,21480,0
11813,80000,False,37,0,0,0,1087,0,5963,False,0,True,10789,0
11815,30000,False,29,0,0,0,557,8000,43,False,1,False,28993,0
11816,260000,False,30,0,0,0,165,274,165,False,0,False,1395,0
11817,50000,True,62,0,0,0,50908,1800,1800,False,0,True,60282,0
11819,50000,True,59,0,0,0,0,0,0,False,0,True,0,0
11820,340000,False,40,0,0,0,9000,9000,7000,False,0,True,41400,0
11821,170000,False,36,0,0,2,5234,0,8000,False,0,True,20132,2
11822,20000,True,25,1,2,0,1264,1249,625,False,0,False,5838,3
11823,230000,False,35,0,0,0,3312,4309,3549,False,1,True,16283,0
11824,460000,True,28,0,0,0,18138,15481,10000,False,1,False,70203,0
11826,210000,True,30,1,0,0,0,0,0,True,1,False,0,1
11829,130000,True,26,1,0,2,6694,0,0,False,1,False,17374,5
11832,160000,False,28,0,0,0,326,1976,810,False,0,False,33654,2
11833,180000,False,32,0,0,0,3000,2100,2100,False,0,False,12566,0
11835,30000,False,53,2,0,0,1733,2452,1072,False,0,True,14447,2
11836,280000,True,36,0,0,0,0,0,0,False,0,True,0,0
11837,100000,True,33,1,0,0,0,0,0,False,0,False,86189,1
11839,150000,False,29,0,0,0,11200,16000,12376,False,1,False,40685,0
11840,200000,False,47,0,0,0,2541,10599,13865,False,0,True,34882,0
11843,200000,False,34,0,0,0,11381,0,1000,False,1,False,12381,0
11844,200000,False,32,0,0,0,2000,5000,10000,False,1,True,32602,0
11846,210000,False,27,0,0,0,0,3054,2189,False,0,False,7949,0
11847,120000,False,42,0,0,0,3415,3002,3177,False,0,True,18187,0
11848,470000,False,35,0,0,0,8717,8000,6671,False,0,True,45981,0
11849,60000,False,39,0,0,0,1419,3541,2248,False,0,True,7657,0
11851,80000,True,28,0,0,0,390,390,540,True,0,True,2790,0
11852,100000,False,47,0,0,0,2086,2102,1746,False,0,True,10224,0
11853,200000,True,38,1,0,0,0,2000,0,False,1,True,3370,1
11856,420000,True,45,2,0,0,18500,20000,16000,False,0,True,90217,2
11857,150000,False,32,1,2,2,22,0,0,False,1,True,22,5
11858,240000,True,44,0,0,0,14230,0,0,False,0,True,27149,0
11859,360000,False,43,1,0,0,7221,26194,0,False,1,False,46371,1
11860,390000,False,30,0,0,0,5700,4000,3200,False,0,True,22500,0
11861,180000,True,27,0,0,0,644,644,29944,False,0,False,33164,0
11862,50000,False,25,0,0,0,287,3423,0,False,1,False,6908,0
11863,180000,False,26,0,0,0,3279,6428,13669,True,0,False,38741,0
11864,200000,True,41,1,2,0,0,2943,2301,False,0,True,15418,3
11865,50000,True,36,1,0,0,0,0,0,False,0,True,6123,1
11866,280000,True,29,0,0,0,9500,0,0,False,0,False,9761,0
11869,70000,False,37,1,2,0,0,5954,0,False,0,True,10468,5
11870,170000,False,34,0,0,0,1328,324,0,False,0,True,5762,0
11871,210000,False,48,1,0,0,0,0,486,True,1,False,1322,1
11872,80000,True,33,0,0,0,2503,1508,1500,False,1,True,7390,0
11873,70000,False,48,0,0,0,6000,4000,3000,False,1,False,25000,0
11876,350000,True,29,0,0,0,2056,2000,2000,False,0,False,12187,0
11877,180000,False,36,1,0,0,0,0,0,False,0,False,10744,1
11878,200000,True,30,0,0,0,10000,3000,2154,False,0,False,22354,0
11879,120000,False,26,0,0,0,3000,2100,2700,False,1,False,13129,0
11880,70000,False,24,0,0,0,1000,9660,6208,False,0,False,23540,0
11882,200000,False,39,0,0,0,9984,16754,38522,False,1,False,83377,0
11883,50000,True,38,0,0,0,1685,1393,864,False,1,True,6828,0
11884,290000,True,49,0,0,0,28420,7051,20000,False,1,True,90975,0
11885,120000,True,26,0,0,0,4000,3062,3000,False,0,False,17734,0
11886,220000,False,37,0,0,0,4626,5602,769,False,0,False,20816,0
11887,50000,False,50,0,0,0,2500,0,0,False,0,True,2500,0
11888,360000,False,35,1,0,2,2819,0,200,False,1,True,3019,3
11889,140000,True,45,0,0,0,1500,1273,607,False,0,False,48429,0
11890,30000,False,22,0,0,0,0,0,0,False,0,False,0,0
11891,130000,False,23,0,0,0,0,0,0,False,0,False,0,0
11892,140000,False,35,0,2,0,0,2552,0,False,1,False,6380,2
11894,50000,False,54,0,0,0,1388,1401,882,False,0,False,6441,0
11895,60000,True,32,0,0,0,2147,4740,1926,False,0,True,16526,0
11896,20000,True,36,0,0,0,1000,0,0,False,1,False,1000,0
11897,250000,False,26,0,0,0,7002,6500,6000,False,0,False,32849,0
11898,20000,True,27,0,0,0,1558,1400,400,False,0,False,5428,2
11899,200000,False,29,0,0,0,1000,2244,3678,False,0,False,41594,0
11900,50000,False,25,0,0,0,2161,1000,1004,False,0,False,10180,0
11901,210000,True,35,1,0,0,0,0,0,False,0,False,0,1
11902,110000,True,29,1,0,0,0,0,9150,False,1,False,13080,1
11904,250000,True,30,0,0,0,3000,2000,1048,False,1,False,18561,0
11905,10000,True,21,0,0,0,0,0,0,True,0,False,0,0
11906,140000,False,30,0,0,0,5329,5445,5328,False,1,False,53641,0
11907,100000,False,25,0,0,2,7497,0,3324,True,0,False,22365,2
11909,80000,False,23,0,0,0,826,0,4969,False,1,False,17285,0
11910,350000,False,38,0,0,0,792,3019,4580,False,0,True,13675,0
11911,140000,True,45,0,0,0,0,0,0,False,0,True,0,0
11912,120000,False,33,1,0,0,0,0,0,False,0,True,197,1
11913,480000,True,46,0,0,0,16000,15000,25000,False,0,True,93000,2
11914,20000,False,24,0,0,0,1318,1183,1000,True,0,False,5941,5
11915,30000,True,43,0,0,0,2496,1357,1000,False,0,True,7542,0
11916,500000,False,48,0,0,0,8000,9387,20000,False,0,False,47700,0
11917,360000,True,55,0,0,0,5000,1200,10000,False,0,True,18204,0
11918,90000,False,34,1,0,0,2098,0,0,False,0,True,2599,1
11919,90000,False,44,0,0,0,3820,3785,1721,False,0,True,14785,0
11920,150000,False,33,0,0,0,0,0,0,False,1,False,0,0
11921,130000,False,49,1,0,2,10152,0,2000,False,0,True,13265,3
11922,10000,True,26,0,2,0,0,2735,4564,False,1,False,7299,2
11923,70000,True,35,0,0,0,3000,2000,3000,False,0,True,12700,0
11924,220000,True,32,0,0,0,9252,11000,8769,False,1,False,47987,0
11925,150000,False,29,0,0,0,1000,0,3180,False,1,False,18829,0
11926,140000,True,47,0,0,0,2536,5017,10012,False,0,False,36603,0
11927,160000,False,34,2,2,0,0,7661,4607,False,0,True,26321,4
11929,50000,True,39,0,0,0,0,0,0,False,0,True,0,0
11930,20000,True,32,0,0,0,1511,4500,700,False,0,True,9211,4
11931,10000,False,21,0,0,0,1192,1000,162,False,0,False,2354,0
11933,290000,False,40,0,0,0,550,550,550,False,1,True,2750,0
11934,50000,False,43,0,0,0,2449,1778,2382,False,1,True,8911,2
11935,140000,False,51,0,0,0,650,0,0,False,0,True,3836,0
11936,140000,False,36,0,0,0,5406,5700,3600,False,1,True,35005,0
11937,50000,False,49,0,0,0,25368,1237,457,False,0,True,49750,0
11938,360000,True,34,0,2,0,0,2000,0,True,1,False,2399,2
11939,140000,True,43,0,0,0,5500,5000,3500,True,0,True,24510,0
11941,410000,True,37,0,0,0,8000,3000,4400,False,1,False,25778,0
11942,30000,False,26,0,0,0,125,125,4671,False,1,False,35177,0
11943,50000,False,50,1,2,2,0,0,0,False,0,True,0,5
11944,60000,False,26,0,0,0,2464,1932,1944,False,0,False,12711,0
11945,170000,False,29,0,0,0,2105,2447,1200,False,0,False,12252,0
11946,230000,True,28,0,0,0,651,651,0,False,0,False,5402,0
11948,360000,False,42,0,0,0,4164,2469,0,False,1,True,24912,0
11949,360000,True,30,0,0,0,4000,5000,498,False,1,True,16138,0
11950,150000,True,38,0,0,0,17000,17000,0,False,1,False,34000,0
11951,110000,False,36,0,0,0,1002,450,3100,False,0,True,4552,0
11952,280000,True,32,0,0,0,5000,5000,5000,False,1,False,20300,0
11953,200000,True,37,0,0,0,10720,3014,1027,True,1,True,28830,0
11954,50000,True,33,1,0,0,0,0,1000,False,0,False,1000,1
11955,150000,True,28,0,0,0,3003,2503,1880,True,0,False,13323,0
11956,360000,True,36,0,0,0,15000,493,0,False,1,False,20385,0
11957,130000,True,49,0,0,0,5044,5067,5013,False,0,True,29137,0
11958,230000,False,48,0,0,0,14883,20757,0,False,0,True,36825,0
11960,30000,False,35,2,0,0,1700,1700,1500,True,0,True,9400,2
11961,150000,False,42,0,0,0,5000,6000,3000,False,0,False,31000,0
11963,220000,False,43,1,0,0,0,0,0,True,0,True,0,1
11964,360000,False,56,0,0,0,241,0,0,True,1,False,3032,0
11965,160000,False,42,0,0,0,8450,5289,4022,True,0,True,29900,0
11966,270000,False,42,0,0,0,10025,0,0,False,0,False,10025,0
11967,610000,True,35,0,0,0,10000,11000,10000,False,1,False,62000,0
11968,20000,True,29,0,0,0,8019,6779,7547,False,0,False,46490,0
11970,260000,False,35,0,0,0,10000,5000,10000,False,1,True,45000,0
11971,30000,True,47,0,0,0,5900,3000,299,True,0,True,13081,0
11972,20000,True,34,1,2,0,0,1500,805,True,0,False,10089,3
11973,160000,False,25,0,0,0,201,13040,0,False,0,False,22235,0
11974,20000,False,23,0,0,0,1327,1250,800,False,0,False,6377,0
11975,330000,True,61,0,0,0,19364,906,2342,False,1,True,27136,0
11977,300000,True,27,0,0,0,0,0,0,False,1,False,0,0
11979,180000,False,33,0,0,0,3000,2000,2011,False,0,True,17011,0
11980,50000,False,50,0,0,0,2098,1303,698,False,1,False,6367,0
11981,230000,False,30,0,0,0,5492,2600,7797,True,0,False,25675,2
11982,200000,False,51,0,0,0,56243,8860,4410,True,0,True,99378,0
11983,250000,True,30,0,0,0,2000,2305,4720,False,0,False,13330,2
11984,100000,True,31,1,2,0,1867,1867,5026,False,1,False,17160,5
11985,470000,False,30,0,0,0,499,350,2277,True,1,False,53175,0
11986,80000,False,26,0,0,0,331,9970,4250,False,1,False,19125,0
11987,250000,True,39,0,0,0,3000,2000,1500,False,0,True,13500,0
11989,360000,False,32,1,0,0,0,0,499,False,1,False,2459,1
11990,80000,False,26,0,0,0,1510,2085,248,False,0,True,3921,0
11991,100000,False,27,1,1,0,2,9586,1014,False,0,True,14113,2
11992,50000,True,40,1,0,0,0,0,0,False,1,True,200,1
11993,620000,True,39,0,0,0,5200,5400,3173,False,1,True,23637,0
11995,30000,True,22,0,0,0,5000,5000,0,False,1,False,13615,5
11996,180000,True,28,0,0,0,1839,2544,1134,True,1,False,10606,0
11997,330000,False,36,0,0,2,36,0,24863,False,1,True,49018,2
11999,280000,True,41,0,0,0,3927,1913,841,False,1,True,9486,0
12000,20000,True,30,1,2,0,0,1200,406,True,0,False,1606,3
12002,240000,False,27,0,0,0,7058,6800,4050,False,1,False,36287,0
12003,80000,False,53,1,0,0,1710,0,0,True,0,True,4766,1
12005,70000,False,28,0,0,0,5000,4000,12,False,1,True,9012,0
12006,20000,True,46,1,2,0,0,1200,9,True,0,True,2209,3
12007,180000,False,38,2,0,0,8000,7900,6900,True,1,True,42400,2
12008,140000,True,62,0,0,0,4839,5000,5000,False,0,False,34368,0
12009,20000,False,24,0,0,0,1700,1500,822,False,1,False,6522,0
12010,230000,False,31,0,0,0,0,0,0,True,1,True,0,0
12012,170000,False,33,0,0,0,641,0,638,False,0,True,2720,0
12013,80000,True,30,0,0,0,2500,2000,2000,False,0,False,12326,0
12014,80000,True,36,0,0,0,31091,20000,5000,False,0,True,76091,0
12015,80000,True,37,0,0,0,3000,3310,2200,False,1,False,15810,0
12017,120000,False,26,0,0,0,1500,0,0,False,0,False,6300,0
12020,180000,True,35,0,0,0,7187,5000,4749,False,1,True,30993,0
12021,30000,False,23,0,0,0,1900,1500,1200,False,0,True,8580,0
12023,50000,True,36,0,0,2,2800,0,500,False,0,True,4285,2
12024,50000,True,41,0,0,0,1227,1073,230,False,0,True,4100,0
12025,90000,False,28,2,0,0,2500,2500,3700,True,0,False,12700,4
12026,180000,False,35,0,0,0,3514,3569,3204,False,0,True,17056,0
12027,20000,False,52,0,0,0,1331,1270,633,True,0,False,5195,0
12029,80000,True,31,1,2,2,2515,16,2003,False,1,False,11667,5
12031,50000,True,37,0,0,0,2020,2010,2000,True,0,False,12030,0
12032,240000,True,39,1,0,0,0,0,0,False,1,True,0,1
12033,360000,True,43,0,0,0,1000,5500,4182,False,0,True,15232,0
12034,150000,False,23,0,0,0,1403,1403,3000,False,0,False,10961,0
12035,20000,True,24,0,0,0,1500,1000,0,False,0,False,2500,0
12037,200000,False,44,0,0,0,0,0,7800,False,1,False,50092,0
12038,80000,False,51,0,0,0,1203,1020,1467,False,0,False,11391,0
12039,260000,False,28,0,0,0,6000,5000,5000,False,0,False,28605,0
12040,20000,True,49,2,0,0,1151,1161,354,True,0,False,4233,2
12041,240000,False,39,0,0,0,4905,5800,4900,False,1,False,30020,0
12043,20000,False,22,0,0,0,1466,2000,1000,False,0,False,5066,0
12044,20000,False,52,0,0,2,2600,0,0,False,0,True,2600,2
12045,430000,False,37,0,0,0,416,23547,5064,False,1,True,48220,0
12046,80000,False,46,0,0,0,3400,3000,3000,False,0,True,18400,0
12047,50000,True,25,0,0,0,2141,1763,1161,False,0,False,8313,0
12048,140000,True,35,0,0,2,6800,8,1718,False,0,False,16406,2
12049,50000,True,31,1,2,0,0,2100,1800,False,0,True,9700,3
12050,50000,True,25,0,0,0,1773,3528,2002,False,1,False,11614,0
12051,80000,False,37,0,0,0,3087,5215,3882,False,0,False,18937,0
12053,80000,False,37,0,0,0,1700,1996,1700,False,0,True,11441,0
12054,50000,True,55,2,0,0,2200,1632,1113,True,0,True,11549,2
12055,80000,False,60,1,0,0,761,597,0,True,0,True,5941,1
12056,360000,False,52,0,0,0,6302,4719,1577,False,1,True,46139,0
12057,60000,False,41,0,0,0,2741,3000,2300,False,0,False,15506,0
12058,290000,False,31,0,0,0,0,83289,0,False,1,False,91240,0
12059,50000,True,56,0,0,0,2110,2000,2376,False,1,False,8728,0
12060,360000,False,28,0,0,0,1587,1028,0,False,0,False,3845,0
12061,440000,False,40,0,0,0,2035,982,874,False,0,True,13059,0
12063,240000,True,27,1,0,0,0,0,0,False,0,False,0,1
12064,100000,True,31,0,0,0,6363,4386,5362,False,0,False,44837,0
12065,200000,False,47,1,2,2,0,630,0,False,1,True,13630,5
12066,260000,True,43,1,0,2,5182,9,2998,False,1,True,19238,3
12068,20000,True,53,0,0,2,2000,1000,1000,True,0,True,6800,2
12069,180000,True,38,1,2,0,5000,4200,3000,True,1,False,19200,3
12070,80000,False,44,0,0,0,1473,1617,856,False,0,True,6356,0
12071,140000,False,41,0,0,0,15126,9064,4009,True,1,True,45230,0
12072,50000,False,26,0,0,0,1411,1650,0,False,0,True,6360,2
12073,120000,True,36,2,0,0,3985,3000,5000,True,1,True,15585,4
12074,320000,False,42,0,0,0,9000,6000,3000,False,1,True,27000,0
12075,70000,True,39,0,0,0,1500,1500,500,False,0,True,5500,0
12076,120000,False,42,0,0,0,499,499,499,False,0,True,3144,0
12077,150000,False,25,0,0,0,5000,3500,3000,False,0,False,20700,0
12078,230000,False,32,0,0,0,1046,1000,1000,False,0,True,47798,0
12081,50000,False,36,0,0,0,0,0,0,False,0,True,0,0
12082,360000,True,34,0,0,0,1079,14598,1017,False,1,False,30069,0
12083,160000,False,56,0,0,0,4562,0,2547,False,0,True,7109,0
12085,60000,True,27,0,0,0,1378,1406,3000,True,1,False,9707,2
12086,420000,True,34,0,0,0,10000,9600,6700,True,0,True,47454,0
12087,50000,True,42,0,0,0,1850,1507,1100,False,1,True,9673,0
12088,360000,False,34,1,0,0,0,0,0,False,0,False,0,1
12091,50000,True,30,1,2,0,0,2500,2271,False,0,False,67871,3
12092,160000,True,29,1,0,0,19000,3000,9000,False,1,False,50880,1
12093,220000,True,31,0,0,0,5000,3040,3520,False,1,False,16951,0
12095,50000,True,43,0,0,0,1000,0,16475,False,0,True,19109,0
12096,120000,True,29,0,0,0,5000,4000,3500,False,1,False,22536,0
12097,50000,True,55,2,0,0,2400,2200,824,False,0,False,7876,2
12098,210000,False,32,0,0,0,6500,6500,4400,False,0,True,35400,0
12100,260000,False,40,0,0,0,4870,6307,5007,False,0,True,30742,0
12102,250000,True,30,1,0,0,0,0,700,False,1,False,1050,1
12103,30000,True,33,0,0,0,29000,1200,637,False,0,False,32837,0
12104,50000,True,28,0,0,0,20637,9588,4821,False,0,True,62774,0
12105,70000,False,23,0,0,2,2800,0,650,False,0,False,5120,2
12107,100000,False,29,0,0,0,1900,2400,1800,False,0,True,12800,0
12108,200000,True,36,0,0,0,4670,4670,4670,True,0,True,28020,0
12109,280000,False,29,0,0,0,3454,4170,2703,False,1,False,14706,0
12110,420000,True,54,0,0,0,6576,6420,18892,False,1,True,78126,0
12111,400000,False,32,0,0,0,12119,9177,90,False,1,False,55225,0
12112,180000,False,27,0,0,0,5029,12000,12659,False,0,False,57688,0
12113,340000,False,29,0,0,0,6550,6500,5830,False,1,False,35209,0
12115,420000,False,37,1,0,0,31326,1150,205,False,0,False,71418,1
12116,180000,False,32,0,0,0,228,1541,0,False,1,False,1769,0
12118,50000,False,49,0,0,2,3500,0,680,False,0,True,6424,2
