,Credit Amount,Repay Delay Sep,Repay Delay Aug,Repay Delay Jul,Prior Pay Sep,Prior Pay Aug,Prior Pay Jul,Graduate School,Is Married,Prior Pay Total,Repay Delay Total,Defaulted
4571,340000,0,0,0,7355,10012,8740,1,False,36883,2,False
17047,160000,0,0,0,1000,1000,0,1,True,2720,0,True
17079,260000,0,0,0,10000,10000,10000,0,False,58000,0,False
23170,170000,0,0,0,1638,1638,3276,0,False,9828,0,False
32670,80000,0,1,1,1724,21418,0,0,False,23142,4,True
8306,20000,1,0,0,3000,0,780,0,False,3780,1,False
15056,30000,0,0,0,2000,2000,2000,0,False,12000,0,True
9471,140000,0,0,0,3000,2300,3000,0,False,18000,2,False
16801,190000,0,0,2,2323,0,1103,1,False,5326,2,False
10492,180000,0,0,0,6500,5000,5000,0,False,31500,0,False
27668,80000,1,0,0,3237,2935,3189,0,False,15049,1,True
32441,60000,0,0,0,2229,2586,2340,0,False,16919,0,True
9005,60000,0,0,0,2000,2000,2950,0,True,12476,0,False
15942,100000,0,0,0,5000,5000,1251,1,False,18751,2,False
21673,200000,0,0,0,187,1306,3332,0,True,8007,2,False
34110,704194,2,0,0,5773,2893,12843,0,True,56225,2,True
6970,50000,0,0,0,1166,1200,481,0,True,3678,0,False
3311,220000,1,0,0,1000,3000,2000,0,False,10000,1,False
11481,90000,1,2,0,0,1500,550,1,False,3660,3,True
31210,30000,1,0,0,1459,1925,1574,0,True,10842,2,True
23758,360000,0,0,0,10256,12000,15273,1,False,89529,0,False
3457,280000,0,0,0,17352,14575,16266,1,False,86947,0,False
32038,130000,0,0,0,1234,462,1029,1,False,3598,0,True
15275,200000,0,0,0,8271,8182,6576,0,False,38369,0,False
37225,20000,1,1,0,0,1089,131,0,False,1220,2,True
35623,120000,0,0,1,1847,242,1137,0,False,4849,2,True
37129,200000,0,0,0,3645,2180,2834,0,True,16433,0,True
40513,50000,1,0,0,928,0,0,0,False,928,1,True
37636,160000,0,0,0,8538,9592,6022,1,False,35030,1,True
16329,80000,0,0,0,0,100,0,0,False,1150,0,True
39202,130000,1,1,0,0,0,0,0,False,0,2,True
17268,110000,0,0,0,2510,2509,2031,0,True,12110,0,False
32773,200000,0,0,0,358,1339,1141,0,False,5380,0,True
13506,220000,0,0,0,316,396,316,1,True,34476,0,False
38951,180000,0,0,0,2440,1342,3583,0,False,23573,0,True
9221,460000,0,0,0,6051,5677,5350,0,True,32311,0,False
30094,60000,0,0,0,2072,2196,2359,0,False,9992,1,True
3674,270000,0,0,0,3000,3019,5000,0,True,36019,0,False
20232,310000,2,0,0,5030,4000,3633,0,False,28934,2,True
31344,280000,0,0,0,3742,4707,4550,0,True,23785,0,True
34967,20000,0,0,0,19606,1615,631,0,False,23104,1,True
37686,100000,0,0,0,0,0,0,0,False,0,0,True
32532,120000,1,1,0,0,0,0,0,True,0,2,True
30770,30000,0,0,0,1512,1510,1572,0,True,8126,2,True
10738,290000,0,0,0,463,100,0,1,False,663,0,False
33839,200000,0,0,0,8653,7269,7829,0,False,50620,0,True
29785,20000,1,0,0,1667,1426,1108,0,False,5697,3,True
1804,310000,0,0,0,1193,1187,433,1,False,4117,0,False
6325,210000,0,0,0,4741,5778,1955,0,False,19755,0,False
18878,50000,0,0,0,5000,2000,2500,0,True,16500,0,False
25462,180000,0,0,0,6189,9049,850,0,False,23347,1,True
33408,100000,0,0,0,0,0,0,0,False,0,0,True
15230,310000,0,0,0,4000,6000,3000,0,False,22000,0,False
15772,30000,2,0,0,1176,1198,1518,0,True,6464,4,True
21651,180000,0,0,0,1453,1731,2215,1,True,9414,0,False
26094,170000,0,0,0,11258,3588,3559,0,False,28670,0,True
32706,260000,0,0,0,146,331,364,0,True,4165,0,True
13549,250000,0,0,0,0,0,0,1,True,0,0,False
37679,50000,0,1,0,444,1341,658,0,False,43721,1,True
28807,20000,1,0,0,1605,1403,1267,0,False,6047,1,True
3714,200000,0,0,0,2886,9288,0,1,False,20426,0,False
22510,20000,0,0,0,1102,2100,1000,0,True,4381,0,False
31357,50000,0,0,0,935,952,1312,0,False,4004,1,True
20692,220000,0,0,0,496,1385,0,0,True,4321,0,False
39570,220000,1,0,0,0,0,0,1,True,0,1,True
22178,20000,0,0,0,4358,16730,3395,0,True,32055,0,False
17486,160000,0,0,0,209,0,0,0,True,3241,0,True
37009,180000,0,0,0,7246,7297,6222,0,False,39989,2,True
11156,150000,0,0,0,6020,15043,5021,0,True,82120,0,False
24903,150000,0,0,0,554,227,227,1,False,3226,1,True
3275,70000,0,0,0,1500,2000,1000,1,False,11500,0,False
15775,100000,0,2,2,0,1281,3786,0,True,18770,4,False
21858,180000,0,0,0,1353,1380,1392,0,True,6879,0,True
28106,10000,0,0,0,1825,1274,774,0,False,5736,0,True
37426,400000,0,0,0,4668,4515,3410,0,True,18553,0,True
32428,130000,0,0,0,2738,1930,2000,0,False,12809,0,True
27218,450000,0,0,0,4073,3220,6110,1,False,22725,0,True
21011,60000,0,0,0,2100,2100,2685,1,False,17385,0,False
6495,110000,0,0,0,5015,4081,2101,1,True,17703,0,False
10304,210000,1,2,2,0,0,0,0,True,0,5,True
17811,70000,0,0,0,1931,1626,1760,1,False,8158,0,False
10711,20000,2,0,0,390,390,390,0,True,2340,2,True
4363,50000,0,0,0,1161,1000,5254,0,True,24757,0,False
22068,240000,0,0,0,15000,4000,4000,0,False,33000,0,False
5865,210000,1,0,0,0,0,0,1,True,0,1,True
3709,130000,0,0,0,3003,2000,2000,0,False,12593,0,True
28613,336665,1,0,0,7180,29179,0,1,False,62710,2,True
3556,500000,1,2,0,0,2000,2000,0,True,4000,3,False
26600,429602,1,0,0,3720,3504,3360,0,False,21131,1,True
15259,80000,0,0,0,3500,4000,3400,0,True,21033,0,False
25945,200000,0,0,0,9873,2221,2338,1,True,29009,1,True
26319,60000,0,0,0,335,307,307,0,True,1872,0,True
18033,50000,0,0,0,1600,1542,1100,1,False,6526,0,False
14753,360000,0,0,0,3000,3000,5000,0,False,36138,0,False
24681,360000,0,0,0,317,12357,0,1,False,13305,0,False
11829,50000,0,0,0,2000,2000,1000,1,False,10950,0,True
24896,240000,0,0,0,4021,7739,1120,1,False,23607,0,True
35675,210000,0,0,0,543,905,25834,0,False,34192,0,True
7142,100000,1,2,0,0,3631,3000,0,False,15128,3,False
595,80000,0,0,0,3000,3413,2000,0,False,32649,0,False
29729,50000,0,0,0,2748,1907,2521,0,False,23384,1,True
8552,20000,0,0,0,3000,1500,1600,0,False,8500,0,False
17820,190000,1,0,0,2236,3265,3060,1,False,8583,1,False
35614,80000,0,0,0,1026,1102,91,0,False,3750,0,True
36666,50000,1,2,0,0,2230,1255,0,False,14748,3,True
30829,130000,0,1,0,208,1194,1673,0,False,6103,1,True
28836,30000,0,0,0,1951,1109,443,0,False,3528,0,True
4774,220000,2,0,0,7100,7200,5800,1,False,38000,2,True
20315,180000,0,0,0,6704,6973,7023,0,False,39057,0,False
28447,30000,0,0,0,1472,1385,956,0,False,6607,0,True
36688,160000,0,0,0,3081,3066,2993,0,False,18124,0,True
35609,120000,0,1,1,0,0,0,0,False,0,3,True
6544,20000,0,0,0,1349,1080,562,0,True,4165,0,True
33896,200000,0,0,0,0,0,0,0,True,0,0,True
10203,50000,0,0,0,1700,1650,850,0,True,6900,0,False
34359,64532,0,0,0,2949,2380,1775,0,False,86044,0,True
8632,360000,0,0,0,0,0,0,1,False,0,0,False
10542,80000,0,0,0,1903,1397,5000,0,True,12300,0,False
20212,310000,0,0,0,0,0,0,1,True,0,0,False
21594,80000,0,0,0,2600,3000,3000,1,False,15054,0,False
7853,10000,3,2,0,25,4000,0,0,False,5025,5,False
24983,20000,1,0,0,2000,4207,0,0,False,6691,3,True
8663,220000,0,0,0,7600,10000,8255,0,True,49055,0,False
28067,60000,2,0,0,2760,2791,2174,0,False,10053,2,True
38811,270000,0,0,0,1005,944,780,0,True,5315,1,True
13712,60000,0,0,0,2000,2000,1962,0,True,12195,0,False
37440,130000,0,0,0,6090,4877,3766,0,False,27457,0,True
33494,50000,0,0,0,2000,2002,1208,0,False,7994,0,True
7236,170000,0,0,0,7000,49008,1000,0,False,76436,0,False
11574,50000,0,0,0,1310,1153,400,1,False,3923,0,False
20936,200000,0,0,0,165,1295,0,1,False,1460,0,False
37642,110000,1,0,0,1719,2019,1393,1,False,8971,3,True
26423,290969,0,0,0,13971,9818,13621,1,False,82375,0,True
33912,50000,0,0,0,1919,1587,1272,0,False,9010,0,True
9629,200000,0,0,0,8007,6300,6276,0,True,41084,0,False
13,50000,1,2,0,0,1500,1100,0,False,6200,3,False
18274,250000,0,0,0,5000,1298,1000,1,False,36201,0,False
1544,50000,0,0,0,1672,1246,574,0,False,7426,0,False
536,30000,0,0,2,3200,0,742,0,True,6942,2,False
23196,10000,0,0,0,2114,1131,2155,0,True,8582,0,False
22008,40000,1,0,0,0,0,0,1,False,5605,1,False
27950,80000,1,0,0,0,0,0,0,False,42,1,True
24902,160000,0,0,1,9105,66,115,0,False,9706,4,True
18039,300000,0,0,0,11250,11877,10487,0,False,57171,0,False
35513,20000,0,0,0,1263,1318,1130,0,True,4755,0,True
10943,180000,0,0,0,1795,1190,0,0,False,12590,0,False
3855,230000,1,0,0,0,0,0,1,False,0,1,True
8063,80000,0,0,0,3500,3500,3000,1,False,19000,0,False
9280,120000,0,0,0,0,0,222,0,False,5114,0,False
39833,10000,0,0,2,3647,0,1000,0,False,5787,2,True
16521,50000,0,0,2,1500,500,4100,0,True,36952,2,False
15291,50000,0,0,2,2134,1000,2001,0,True,8055,2,False
30493,20000,0,0,0,1372,1150,567,0,True,4403,0,True
4272,80000,0,0,0,3837,2800,2008,0,False,14145,0,False
21982,10000,1,2,2,1000,0,0,0,False,1000,5,False
14405,110000,0,0,0,1600,1600,2000,0,True,11200,0,False
15313,70000,0,0,0,1500,3000,0,0,True,8500,2,False
36760,480739,1,1,0,231,7643,7375,0,False,51962,2,True
7699,120000,1,0,0,0,0,0,0,False,85929,1,True
141,50000,1,0,0,0,0,0,1,False,0,1,True
11229,360000,0,0,2,2462,0,0,1,True,2462,4,True
12746,180000,0,0,0,0,0,0,1,False,4909,0,False
22732,20000,0,0,0,2990,790,1590,0,True,11709,0,False
19287,700000,0,0,0,4354,804,778,0,False,8680,0,False
18379,350000,0,0,0,9501,10766,29060,1,False,68810,2,False
31100,30000,0,0,1,4154,394,1549,0,False,9500,2,True
9577,80000,0,0,0,3565,1752,1105,1,False,85921,0,False
16723,80000,2,0,0,3000,3139,2001,1,True,12921,2,True
2092,70000,0,0,0,9397,1487,1039,0,False,16272,0,False
24235,200000,0,0,0,5212,5065,4005,0,False,26491,0,False
19021,230000,0,0,0,5899,4080,0,0,False,17298,2,True
23463,160000,0,0,0,7000,2500,1300,0,True,10800,0,False
39990,290000,0,0,0,375,2920,6088,0,False,22413,0,True
36797,50000,1,2,0,0,1624,1066,0,False,5593,3,True
31484,393507,0,0,0,29513,6904,6940,0,False,65904,0,True
28572,160000,0,0,0,725,1636,0,0,True,2627,0,True
29266,80000,0,1,0,671,2488,1719,0,False,6833,1,True
34525,170000,0,0,0,5884,9433,9152,0,False,64295,0,True
33159,20000,1,0,0,1558,1554,774,0,False,6467,1,True
34504,30000,0,0,0,2785,879,1928,0,False,12391,0,True
4032,290000,0,0,0,550,1922,550,1,True,10309,0,True
963,200000,0,0,0,5517,5381,3838,1,False,25018,0,False
9528,50000,0,0,0,1921,1490,1148,0,True,8108,2,False
4318,20000,1,0,0,0,0,0,1,False,0,1,True
36065,50000,0,0,0,1844,1259,300,0,False,4621,0,True
8398,500000,0,0,0,7210,229,3377,1,False,35373,0,False
16546,280000,0,0,0,1356,19497,10173,1,False,60332,0,False
40565,30000,1,0,0,1863,1466,0,0,False,3380,1,True
2924,360000,1,0,0,0,0,0,1,False,0,1,False
30015,110000,1,0,0,0,0,0,0,False,287,1,True
30572,60000,1,0,0,1862,3413,2534,0,False,26579,3,True
39988,180000,0,0,0,1953,499,280,0,True,3574,0,True
28781,140000,0,0,0,0,0,0,0,True,0,0,True
37252,160000,0,0,0,0,0,80,1,True,1342,0,True
14220,140000,2,2,0,0,5012,5000,1,True,40012,4,True
21032,120000,0,0,0,0,780,337,0,True,2351,0,True
35606,500000,0,0,0,2185,4544,1045,0,False,9675,0,True
18069,260000,0,0,0,5763,703,1564,1,False,27398,0,False
27771,20000,1,0,0,1362,1567,627,0,False,6070,3,True
28247,160000,0,0,0,1093,644,572,0,True,4576,0,True
30357,50000,0,0,0,2113,3337,2348,0,True,21856,0,True
19259,80000,0,0,0,6239,1185,1000,0,True,8952,0,False
23535,80000,1,0,0,0,1900,7411,1,True,11211,1,False
8129,80000,0,0,0,2500,2500,5100,1,False,18200,4,False
29527,80000,2,0,0,2773,5245,644,0,False,11649,3,True
8801,360000,1,2,2,2000,0,687,0,True,19116,5,False
30257,50000,1,2,0,0,1991,1798,0,False,8305,4,True
39425,140000,0,0,0,8765,3913,6840,0,False,38503,0,True
17881,320000,0,0,0,3084,3007,3031,0,False,16371,0,False
13840,120000,0,0,0,3844,2299,780,0,True,20794,0,True
26991,300000,0,0,0,526,2423,1473,0,True,8992,1,True
16432,70000,0,0,0,1500,1300,1500,0,False,5680,0,True
37765,419447,2,0,0,16091,16894,15513,0,True,91317,2,True
10625,120000,0,2,0,0,10834,280,1,False,18799,2,False
9791,280000,0,0,0,0,0,0,0,True,0,0,False
2056,30000,1,2,0,0,1500,1150,0,True,3550,3,True
5736,140000,0,0,0,6000,5000,3400,1,False,25317,0,False
5006,410000,0,0,0,897,26880,15083,1,False,64527,0,False
12337,200000,0,0,0,0,780,0,1,False,780,0,False
9792,100000,1,0,0,0,0,0,0,False,86189,1,False
35960,50000,0,0,0,1599,1500,1005,0,False,6975,0,True
9243,130000,2,2,0,0,41,1021,0,False,1062,4,True
15558,300000,0,0,0,0,0,0,0,False,0,0,True
19315,100000,0,0,0,3309,4421,5486,0,False,24051,0,True
6594,160000,0,0,0,766,762,762,0,True,4576,0,False
30025,50000,1,2,0,0,1725,1686,0,False,6225,3,True
1349,150000,0,0,2,4000,0,2000,0,True,12000,2,False
37152,70000,0,0,0,1244,1210,513,0,False,4374,0,True
35879,320000,1,0,0,123,1125,123,0,False,8441,1,True
9379,250000,0,0,0,5000,5000,4000,1,False,33000,0,False
5676,60000,0,0,0,1369,1336,927,0,True,13433,0,True
21099,150000,0,0,0,5301,6112,6023,0,False,24143,0,False
24634,320000,0,0,0,5000,5000,5000,1,False,30387,0,False
27774,80000,0,0,0,2537,2711,4548,0,False,14135,0,True
33271,30000,1,0,0,1595,1576,1364,0,False,8306,1,True
39564,20000,1,0,0,0,283,0,0,False,283,1,True
9855,30000,0,0,0,2496,1357,1000,0,True,7542,0,False
31971,20000,1,2,0,0,1506,998,0,False,5495,3,True
27748,160000,0,1,0,258,1881,0,0,False,2231,1,True
4362,140000,0,0,0,5730,5200,3100,1,False,23930,0,False
1994,30000,1,0,0,2281,3666,2713,0,True,8660,1,True
30842,180000,0,0,0,1441,1453,1188,0,False,7258,0,True
3944,210000,0,0,0,326,978,0,0,True,1956,0,True
25434,130000,1,1,0,672,3299,2685,0,False,12301,2,True
23488,110000,0,0,0,3477,2972,2853,0,True,17766,0,False
29771,110000,0,0,1,5065,792,2034,0,False,15211,1,True
2262,80000,1,0,0,0,0,0,0,False,0,1,False
31505,100000,0,0,0,1011,1338,643,1,False,5669,0,True
6373,130000,0,0,0,5200,5301,3000,0,True,34302,0,False
35289,448179,1,0,0,965,0,672,0,True,3417,1,True
20608,370000,0,0,0,5600,3000,2000,1,False,18119,0,False
1128,50000,0,0,0,1140,1000,121,0,True,12881,0,False
30596,50000,0,0,0,1251,896,1297,0,False,5746,1,True
21652,10000,1,0,0,0,0,0,0,True,0,1,False
642,260000,0,0,0,316,316,316,1,False,2046,0,False
39869,50000,0,0,0,1208,1235,1300,0,True,6346,0,True
1248,200000,0,0,0,7900,6112,6000,0,False,37750,0,False
13381,50000,0,0,0,2005,2005,2716,0,False,9137,0,True
30114,10000,0,0,0,0,0,0,0,False,0,0,True
26260,360000,1,0,0,0,0,0,0,False,0,1,True
6053,180000,0,0,0,3333,3310,2900,0,True,18383,0,False
19787,130000,0,0,0,9272,3397,2435,0,False,18691,0,False
37753,360000,0,0,0,3534,116,0,0,True,3782,0,True
10975,110000,0,0,0,1415,12182,12201,0,False,51551,2,True
1704,80000,1,2,0,0,1266,258,0,False,2338,3,True
10887,20000,0,2,2,390,0,780,0,True,2905,4,False
11698,20000,1,2,0,0,2924,0,0,False,10491,3,False
39401,100696,0,0,0,2424,2709,2710,0,False,52899,0,True
3393,120000,0,0,0,390,390,1480,1,False,8737,0,True
20958,50000,1,0,0,0,52806,1872,0,True,58228,1,False
388,180000,0,0,0,2790,1140,2144,0,True,11076,0,False
4894,50000,0,0,0,2000,1300,3000,1,False,31300,4,False
20886,50000,0,0,0,0,0,0,1,False,2000,0,False
312,140000,0,0,0,3000,30000,4000,0,True,47700,0,False
8505,50000,0,0,0,2000,2000,1000,0,True,8000,0,False
34710,10000,0,0,0,2378,725,666,0,False,6435,2,True
4925,80000,0,0,0,2000,2000,1500,0,True,11500,0,False
15285,200000,0,0,0,25004,6282,5911,1,False,73197,0,False
3480,80000,0,0,0,6906,1470,1720,0,True,22394,0,False
31542,200000,0,1,1,0,0,0,1,False,0,2,True
2583,220000,0,0,0,7611,7484,7109,1,True,42260,0,False
17906,50000,0,0,0,1230,1256,1571,1,False,5957,2,False
14618,30000,2,0,0,1500,1500,1439,0,False,9239,4,True
8642,230000,0,0,0,2000,1000,2000,0,False,33200,0,False
26182,50000,0,0,0,391,402,381,0,True,2884,1,True
36050,450000,0,0,0,317,1663,270,1,False,6455,0,True
34646,60000,1,0,0,1898,1679,1177,0,False,8359,1,True
196,140000,0,0,0,3000,2000,2198,0,False,13597,0,True
5408,60000,0,0,0,2560,1593,1348,0,False,8536,0,True
12775,360000,0,0,0,8000,10000,5500,1,False,40600,0,False
6351,120000,0,0,0,0,0,0,1,False,0,0,False
6500,90000,1,0,0,0,0,0,0,True,4330,1,False
15190,60000,0,0,0,1538,1308,1000,0,False,46671,0,False
9140,120000,1,2,0,524,716,926,0,True,2651,3,False
282,50000,0,0,0,1212,1200,0,0,False,3390,0,False
12654,390000,0,0,0,1017,0,0,1,False,18963,0,False
40006,80000,0,0,0,3271,2915,1961,0,False,13996,0,True
28938,50000,0,0,0,2116,2477,2000,0,True,11941,0,True
7958,220000,0,0,0,923,945,1471,1,False,43086,0,False
30039,120000,0,0,0,76,713,275,0,False,2377,0,True
32403,200000,0,0,0,4694,4620,4917,0,False,27840,0,True
26285,320000,1,0,0,7955,8508,12992,0,False,51173,1,True
30857,280000,0,0,0,11581,21061,2850,0,False,54754,1,True
3806,170000,0,0,0,4000,5000,3000,1,False,28000,0,False
26989,130000,0,0,0,332,418,332,0,True,2254,0,True
7341,80000,1,0,0,0,0,0,1,False,0,1,False
25351,20000,0,0,2,3127,1592,0,0,False,6828,4,True
4555,60000,0,0,0,1400,1500,1295,0,True,8687,0,False
4352,390000,0,0,0,2000,2000,2000,1,False,12000,0,False
34731,380545,0,0,0,13419,13789,11927,0,False,72310,0,True
9052,240000,0,0,0,5300,4931,4966,1,False,29322,0,False
16313,310000,0,0,0,5000,18088,5500,0,True,77688,0,False
27516,210000,0,0,0,1822,1931,1648,0,False,9827,0,True
28916,20000,1,1,0,0,562,0,0,False,746,3,True
1522,290000,0,0,0,10700,11014,5800,0,True,33334,0,True
20178,270000,0,0,0,6000,6200,6254,0,True,39704,0,False
39090,200000,0,0,0,9696,2056,2611,1,True,29047,1,True
14543,470000,0,0,0,5241,3176,766,1,True,31199,0,False
25157,290000,0,0,0,6365,13355,5411,0,True,36635,1,True
7286,10000,0,0,2,2200,500,500,0,False,4485,2,False
38150,60000,0,1,0,562,1124,984,0,False,5494,2,True
34845,150000,1,0,0,5014,2604,1387,1,False,21337,1,True
11720,60000,2,0,0,1802,1737,1170,0,True,8228,2,True
22907,50000,0,0,0,10000,2000,1500,0,True,18009,2,False
8110,110000,0,0,0,3851,3021,1649,0,True,13698,2,False
18782,180000,0,0,0,92,92,603,0,True,4199,0,False
32974,246843,0,0,0,0,46570,4455,0,True,61540,0,True
11905,50000,0,0,0,2000,1601,1472,1,False,13573,0,False
17296,260000,0,0,0,6203,5704,2411,0,True,23430,0,True
18177,220000,0,0,0,4319,5419,3000,0,False,27310,2,False
39253,160000,0,0,0,1065,340,593,0,False,8661,0,True
23134,10000,0,0,0,7417,1166,1200,0,False,11583,0,True
29393,200000,0,0,0,0,0,1138,0,False,50150,0,True
27387,30000,0,0,0,1489,1513,1822,0,False,11683,0,True
32121,30000,0,0,1,2974,1943,113,0,True,7301,3,True
31166,90000,0,0,0,583,549,217,0,False,2061,0,True
29338,200000,0,0,0,1098,1037,363,1,False,3312,0,True
10465,110000,0,0,0,2056,2100,2100,0,False,12832,0,False
8429,200000,0,0,0,390,192,140,1,False,2736,0,False
12463,50000,1,2,0,1500,1500,1771,1,False,8417,3,False
7548,180000,0,0,0,2073,2359,8000,0,True,15432,0,False
6244,360000,0,0,0,968,990,390,0,True,5841,0,False
40127,180000,1,0,0,1052,819,424,0,True,7325,1,True
14577,70000,0,0,0,1184,1210,1218,0,False,5155,0,False
23161,420000,0,0,0,3634,11353,5255,0,True,45682,0,False
16252,210000,0,0,0,1459,1835,2396,0,True,5690,0,False
25831,20000,0,0,0,1743,3584,0,0,False,6075,1,True
18322,90000,0,0,0,1838,1408,2660,0,False,9306,4,True
3353,50000,0,0,0,1340,5000,0,0,False,8504,2,False
9719,110000,0,0,0,54300,6600,400,1,True,67071,0,True
27800,50000,2,2,0,0,1643,1656,0,False,6262,4,True
32996,40000,0,0,0,1676,1638,1620,0,True,9678,0,True
38751,80000,1,0,0,0,0,0,0,False,0,1,True
3107,40000,0,0,0,2000,2000,1000,1,False,8500,0,False
12304,20000,0,0,0,1647,1598,692,1,False,6208,0,False
32739,200000,1,0,0,0,0,0,0,False,33,1,True
21806,150000,0,0,0,2000,4000,0,0,True,12000,2,False
28579,220000,0,0,0,292,140,0,0,True,4849,0,True
40594,200000,0,0,0,0,0,0,0,True,0,0,True
32546,80000,1,2,0,6,2841,5414,0,True,16848,4,True
11377,140000,0,0,0,1300,3668,0,0,True,4968,0,True
32541,200000,1,0,0,729,0,0,0,True,729,1,True
3,50000,0,0,0,2000,2019,1200,0,True,8388,0,False
14259,50000,0,0,0,4000,15387,1500,0,True,25887,0,False
23567,180000,1,0,0,3095,5000,6022,1,False,19813,1,False
15860,30000,0,0,0,1149,1191,1079,1,True,4073,0,False
25629,120000,0,0,0,579,615,3700,0,False,13999,1,True
43,100000,0,0,0,2000,1606,1500,0,False,9606,0,False
30846,100000,0,0,0,3809,3872,3961,0,False,23425,0,True
31311,30000,0,0,2,2820,1,1456,0,True,8249,4,True
35083,10000,0,0,1,2532,863,1219,0,False,10665,1,True
40486,50000,0,0,0,2117,2419,58,0,False,10627,1,True
34107,50000,0,0,0,1767,1348,1001,0,False,6876,0,True
6977,240000,0,0,0,9064,13158,6860,0,True,34545,0,False
29088,30000,2,2,0,0,1233,589,0,False,3868,4,True
21785,150000,0,0,0,2507,190,3180,0,True,48977,2,False
39366,180000,1,0,0,0,0,0,0,False,0,1,True
25407,160000,0,0,1,1970,0,1124,0,False,8508,1,True
14491,80000,0,0,0,2072,1651,1359,0,True,7510,0,False
22223,200000,0,0,0,1714,1602,1144,0,True,8017,0,False
18439,190000,0,0,0,3054,3529,3000,0,False,19183,0,False
30296,290000,0,0,0,1488,1550,1488,0,True,7597,0,True
10042,240000,0,0,0,419,419,419,0,True,2514,0,False
32985,130000,0,0,0,3192,3895,1473,0,True,14855,0,True
6202,150000,0,0,0,0,2403,0,1,False,11253,0,False
5803,320000,1,0,0,0,0,1248,1,True,2727,1,False
24261,300000,0,0,0,345,2541,730,1,False,7066,0,False
6919,140000,0,0,0,16570,1220,3000,0,True,25012,0,False
36800,30000,2,0,0,856,1812,1304,0,True,11042,2,True
36936,20000,0,0,0,2024,2475,2756,0,False,25811,0,True
34750,80000,1,0,0,2454,3097,2527,0,False,19440,4,True
33720,280000,0,0,0,12098,20835,956,0,False,53517,0,True
28245,200000,0,0,0,6078,6866,6433,0,False,40353,2,True
34908,360000,0,0,0,25194,17095,5983,0,True,66566,1,True
33376,50000,0,0,0,0,0,0,0,True,0,0,True
10920,400000,0,0,0,0,0,53826,0,False,76724,0,False
37079,200000,0,0,0,8116,7554,9270,1,False,37646,1,True
25051,60000,0,0,0,2639,2180,1948,0,False,13028,0,True
17992,30000,0,0,0,5896,3002,2130,0,False,22047,2,False
2879,30000,0,0,0,2002,1553,1002,0,True,8101,0,False
13122,200000,1,2,0,0,9306,9306,0,False,45912,3,False
1509,120000,0,0,0,390,390,1878,1,True,3588,0,True
36265,80000,1,0,0,1565,1079,829,0,False,4180,1,True
5103,220000,0,0,0,380,380,380,0,True,61803,0,False
16082,50000,0,0,0,26499,2248,1332,0,False,35039,0,False
29289,70000,1,0,0,2910,3047,2053,0,True,14219,1,True
18553,500000,0,0,0,14000,15000,4000,1,True,43784,0,False
7921,30000,0,0,2,3462,0,240,0,False,6782,2,False
33331,20000,0,1,0,1481,1631,855,0,False,5550,1,True
11860,440000,2,0,2,1551,1,776,0,True,4806,4,True
19240,220000,0,0,0,5700,6000,6814,0,True,35514,0,False
2711,160000,0,0,0,5002,5000,14400,1,True,38402,0,False
40210,230000,0,0,0,8648,10280,8371,1,True,43116,0,True
14151,50000,0,0,0,2200,2200,1800,0,False,12100,0,False
28426,30000,1,0,0,1430,3674,584,0,False,11816,3,True
19185,310000,0,0,0,11000,12500,11000,0,False,55593,0,True
28492,150000,1,2,0,0,5602,6009,0,False,27379,4,True
8724,30000,0,0,0,2000,2000,2000,0,True,11000,0,False
